id	node1	label	node2	rank	node2;wikidatatype
Q31-type-item	Q31	type	item		
Q31-label-en	Q31	label	'Belgium'@en		
Q42-P5233-3f9386b7-q42$9ea6fb50-4466-a1d1-5c97-172f0ccc58c3-0	Q42	P5233	"a38"	normal	external-id
Q42-P5033-0dd4ea4d-q42$21346823-40f6-fc02-32c3-ab4eb16444b8-0	Q42	P5033	"160192"	normal	external-id
Q42-P3305-77a911c9-q42$9af076a8-4842-3d41-354a-51e4db2d27cb-0	Q42	P3305	"199918"	normal	external-id
Q42-P7745-2dfe1c61-q42$1812a161-4964-adb1-ce77-0d39d3e00e3d-0	Q42	P7745	"183956"	normal	external-id
Q42-P6464-0877d84b-q42$6fa04c06-4b5a-45f0-45ae-4a12d2f695c1-0	Q42	P6464	"898203"	normal	external-id
Q42-P7300-cd9ed759-q42$dd3a4b98-49a0-853a-05fc-cfa372831d12-0	Q42	P7300	"59932"	normal	external-id
Q42-P4657-88ce7fa5-q42$a86fd81c-4561-8211-a2d8-40929a8ccf37-0	Q42	P4657	"432740401"	normal	external-id
Q42-P5534-8567f74e-q42$4e15fd9f-4b54-5e2f-58da-81abbec17d63-0	Q42	P5534	"52843"	normal	external-id
Q42-P4985-8567f74e-q42$50899201-49e7-dec1-004e-12e94109e1f0-0	Q42	P4985	"52843"	normal	external-id
Q42-P3845-a64f94bb-q42$8d9f5195-4700-1cb0-fe1b-1b1940b02f23-0	Q42	P3845	"665243"	normal	external-id
Q42-P2638-1052de03-q42$13562de2-4ff2-a283-3077-378685600ff9-0	Q42	P2638	"people/douglas-adams"	normal	external-id
Q42-P1712-563e1adb-q42$8616ecb1-4ecb-0969-733f-76a41892c04e-0	Q42	P1712	"person/douglas-adams"	normal	external-id
Q42-P6119-490164cb-q42$5515f2c8-4f03-c5c9-3d54-0917f9678e00-0	Q42	P6119	"douglas-adams"	normal	external-id
Q42-P5340-12ddc952-q42$b00a3a11-430e-e009-8379-dc40ab3fc3dd-0	Q42	P5340	"278771"	normal	external-id
Q42-P4438-48373884-q42$daa91fc4-4012-6945-f781-8238a0c73b19-0	Q42	P4438	"4ce2ba117755a"	normal	external-id
Q42-P4326-54163a60-q42$b47f944e-409a-8c99-5191-d27a1dd1ac38-0	Q42	P4326	"215853"	normal	external-id
Q42-P4768-d25abe78-q42$f03a5d7b-4ca7-a069-76fc-c864090ce050-0	Q42	P4768	"212786"	normal	external-id
Q42-P3142-e2c9b340-q42$ce5bc392-49b5-8efe-33c3-13ccd70e4d02-0	Q42	P3142	"n0008574"	normal	external-id
Q42-P3136-bfafa14f-q42$7fec5700-4920-ba9a-72b9-38eef2a5c730-0	Q42	P3136	"2000059"	normal	external-id
Q42-P4782-49cf63aa-q42$91d6d6cf-4d41-702a-ef4c-15426b35ca9c-0	Q42	P4782	"26898"	normal	external-id
Q42-P3145-5770b535-q42$26786e60-4358-7e6e-0707-b7dbfc33408c-0	Q42	P3145	"nm96558"	normal	external-id
Q42-P5882-49fe9789-q42$1bdb6765-8f25-4abb-8005-e3fb8b742eaf-0	Q42	P5882	"M00000364497"	normal	external-id
Q42-P6327-c68ec58b-q42$c884751d-f028-440c-972c-8666481cdf71-0	Q42	P6327	"55720"	normal	external-id
Q42-P6517-25c14b7a-q42$e6d2a634-8d60-42d0-977e-f0db07da62a5-0	Q42	P6517	"Douglas-Adams"	normal	external-id
Q42-P1728-89922c87-q42$4a33fe5d-4f8d-363d-c839-911cea6636e2-0	Q42	P1728	"mn0000803382"	normal	external-id
Q42-P7195-cd9a08a1-q42$19521d85-49ae-affd-3f36-ac2f5c14384f-0	Q42	P7195	"201077"	normal	external-id
Q42-P2722-e4f949f8-q42$5af95f47-47b1-353d-79ce-f283ca814f2f-0	Q42	P2722	"4468812"	normal	external-id
Q42-P2373-c58ff138-q42$14da6a63-444c-6303-d4f9-662d23f8a395-0	Q42	P2373	"Douglas-adams"	normal	external-id
Q42-P6351-0dc620d2-q42$54e7d5d7-4f95-7707-f3b6-be215e24afb9-0	Q42	P6351	"41236"	normal	external-id
Q42-P2850-9f7145a8-q42$d225ef98-43f4-2cc6-03dc-b8e4aba1bba3-0	Q42	P2850	"2080713"	normal	external-id
Q42-P3192-18739ede-q42$a2b8283b-4a77-9663-4af7-569f90ffd378-0	Q42	P3192	"Douglas+Adams"	normal	external-id
Q42-P6874-25c14b7a-q42$f6c5b233-463f-5e0f-f922-96cbe1427a77-0	Q42	P6874	"Douglas-Adams"	normal	external-id
Q42-P5404-9370d4be-q42$443713af-4f6a-ff3d-04a3-90323e97afe2-0	Q42	P5404	"douglas_adams"	normal	external-id
Q42-P1828-59abc1e2-q42$ee526c73-46f5-69fe-fa30-159d01e6c56c-0	Q42	P1828	"00218511589"	normal	external-id
Q42-P7154-4e3392b8-q42$ba75c7bf-45b5-bb6f-75c8-f2e7b0613537-0	Q42	P7154	"adams+douglas"	normal	external-id
Q42-P4198-66de777e-q42$378e2eb7-4d59-05bc-b015-1c07ad70f929-0	Q42	P4198	"Acv2pnc5mj2oxjxych7atdfljky"	normal	external-id
Q42-P6972-490164cb-q42$21de97a8-473c-852a-bdf2-65ff6d257e8a-0	Q42	P6972	"douglas-adams"	normal	external-id
Q42-P7071-490164cb-q42$a9798bf7-4151-bb05-222e-98c713c0c293-0	Q42	P7071	"douglas-adams"	normal	external-id
Q42-P3479-c8c8ce0d-q42$7a4e6732-4220-b468-6876-ff7c4d1accff-0	Q42	P3479	"39a33dc4-5a81-4d67-91d6-1daecdb854e3"	normal	external-id
Q42-P7284-490164cb-q42$34f575cc-49d1-06de-c154-54e87c2e1654-0	Q42	P7284	"douglas-adams"	normal	external-id
Q42-P6620-490164cb-q42$6bc43986-4c0e-7f7e-6267-7ae38af05c99-0	Q42	P6620	"douglas-adams"	normal	external-id
Q42-P4204-25c14b7a-q42$40dd2b67-4f6a-76ff-25f3-d1bd25ee6137-0	Q42	P4204	"Douglas-Adams"	normal	external-id
Q42-P7506-eb271fd3-q42$e2acdf62-407f-3a2a-6c07-c6b757d1dc11-0	Q42	P7506	"2078791"	normal	external-id
Q42-P3341-e748381b-q42$7b4ecd7b-4697-151b-ed85-c5f789b7ad34-0	Q42	P3341	"21019"	normal	external-id
Q42-P7803-2b382dde-q42$a54b2838-45ac-bab9-d114-40630f8df3aa-0	Q42	P7803	"40761"	normal	external-id
Q42-P3388-e88006f2-q42$e4c6970b-43d5-d27f-e399-0f324f8efa44-0	Q42	P3388	"168761"	normal	external-id
Q42-P2087-490164cb-q42$788133bf-4c31-8a1f-cde3-3671ae66dc4a-0	Q42	P2087	"douglas-adams"	normal	external-id
Q42-P7369-74bbe1fc-q42$5b2391e3-31ed-4ee2-8d8c-8e38277d7c0d-0	Q42	P7369	"000263040"	normal	external-id
Q42-P6298-982fd4ec-q42$13d9d139-4276-3423-9a72-6ee874b530d7-0	Q42	P6298	"16115"	normal	external-id
Q42-P2889-62fd8562-q42$1d08f4aa-4b04-c41a-8376-da03dd29dfe7-0	Q42	P2889	"9XLD-SZS"	normal	external-id
Q42-P6886-Q1860-q42$32c860df-f954-4142-9f11-5afd52cb613e-0	Q42	P6886	Q1860	normal	wikibase-item
Q42-P1424-Q22898962-q42$67c4ee30-4126-ec57-b870-e30643f19f99-0	Q42	P1424	Q22898962	normal	wikibase-item
Q42-P7902-ab3c8c5a-q42$aeac1235-afc4-4a52-9883-8cd612ce043f-0	Q42	P7902	"119033364"	normal	external-id
Q42-P8179-20da209b-q42$c3488687-4e07-e8c2-48f7-deb6b50f48ea-0	Q42	P8179	"ncf10168152"	normal	external-id
Q42-P3348-614bc2e6-q42$436d70f4-4199-fda5-af92-5d9f0b9d94ad-0	Q42	P3348	"202604"	normal	external-id
Q42-P8189-7755ff8a-q42$664fe030-438a-4c19-e0da-f6515e906984-0	Q42	P8189	"987007305652505171"	normal	external-id
Q42-P7699-79d84dd6-q42$c52da967-4dce-de3e-345d-01396281315b-0	Q42	P7699	"LNB:Mr+;=Bf"	normal	external-id
Q42-P3984-82f279ae-q42$48511047-ceb9-4fc6-a2c3-0a6170ffd5be-0	Q42	P3984	"douglasadams"	normal	external-id
Q42-P8287-3c17a24a-q42$98ea554e-fe23-437e-998f-430efbe62f80-0	Q42	P8287	"1430"	normal	external-id
Q42-P8125-312779a6-q42$dc6835d6-4588-445e-8ede-3fbbba88c4cb-0	Q42	P8125	"3339"	normal	external-id
Q42-P4359-82f279ae-q42$9027138b-45f1-49dc-2a37-96f51d29876c-0	Q42	P4359	"douglasadams"	normal	external-id
Q42-P8408-6f087cc3-q42$61cc120a-c60f-4231-b59b-7a9c7d8ff6c6-0	Q42	P8408	"DouglasAdams"	normal	external-id
Q42-P6262-a0c34833-q42$4272d5cf-086f-4d7f-96a6-575e229a1f63-0	Q42	P6262	"hitchhikers:Douglas_Adams"	normal	external-id
Q42-P6262-2304798c-q42$bea4dac1-6a46-4500-a018-41d51905a329-0	Q42	P6262	"tardis:Douglas_Adams"	normal	external-id
Q42-P6262-8a5094f9-q42$bce8eb06-bbdb-4073-8f1b-20ac1ab74467-0	Q42	P6262	"ru.tardis:Дуглас_Адамс"	normal	external-id
Q42-P6262-f0cc9697-q42$042d4101-8c18-4f6b-93c9-4c1449014bd9-0	Q42	P6262	"montypython:Douglas_Adams"	normal	external-id
Q42-P6262-ec66a8f4-q42$d9ccb2c4-477d-4d9e-a379-65ab8bb0a0ef-0	Q42	P6262	"dirkgently:Douglas_Adams"	normal	external-id
Q42-P6262-cf38bffd-q42$5546016e-eb50-4af8-ac8e-79e884a068ea-0	Q42	P6262	"disney:Douglas_Adams"	normal	external-id
Q42-P6262-a06a07cb-q42$28c2b1f7-2608-4409-ba15-d29a4f19b13c-0	Q42	P6262	"muppet:Douglas_Adams"	normal	external-id
Q42-P6262-4ebac44b-q42$4b7395e1-4b9e-4cb9-b37b-72047ca54640-0	Q42	P6262	"getfuzzy:Douglas_Adams"	normal	external-id
Q42-P6262-b3e8c488-q42$a85576c6-30c2-48a5-a030-2d41b72abbed-0	Q42	P6262	"readyplayerone:Douglas_Adams"	normal	external-id
Q42-P4789-9d5de28c-q42$911d3a24-42f7-a575-6473-e926177d4e8c-0	Q42	P4789	"U4994"	normal	external-id
Q42-P6868-c9fe189c-q42$98d93bba-6ac9-4878-bd86-47bb0653ece6-0	Q42	P6868	"1402475181"	normal	external-id
Q42-P8849-0814c572-q42$ef943121-c348-4e4b-863d-512fd156b75d-0	Q42	P8849	"6391909"	normal	external-id
Q42-P8851-a0c48c5c-q42$56bddf95-dd0f-401d-8888-beb6976096fd-0	Q42	P8851	"26792807"	normal	external-id
Q42-P5297-cceddf10-q42$fd92488c-999d-49b0-bdb4-3024f2737ae2-0	Q42	P5297	"x2e9kt_zKEDI0dPr3sAfM_jyUhA"	normal	external-id
Q42-P8895-ab104023-q42$e5535b2a-4220-9941-599e-e8b6e8d005bd-0	Q42	P8895	"Douglas_Adams"	normal	external-id
Q42-P7763-Q73555012-q42$b3f2a8bb-499e-f51c-a45c-fc1a3ff9722e-0	Q42	P7763	Q73555012	normal	wikibase-item
Q42-P1889-Q21454969-q42$73e33703-4ae6-7b11-eecc-af044ac04d29-0	Q42	P1889	Q21454969	normal	wikibase-item
Q42-P172-Q7994501-q42$3b573ced-154e-4a72-9575-68f94332ff1b-0	Q42	P172	Q7994501	normal	wikibase-item
Q42-P937-Q84-q42$3ae62b5b-91c1-48db-b728-337f7925f4df-0	Q42	P937	Q84	normal	wikibase-item
Q42-P742-39923eac-q42$4f3397c8-44ec-14e7-b7d1-8e956ea0544d-0	Q42	P742	"David Agnew"	normal	string
Q42-P8385-fa795881-q42$a699af6c-a60f-4b24-95e6-56c3bcc0c3f7-0	Q42	P8385	"23691"	normal	external-id
Q42-P9100-490164cb-q42$94b63e30-45dc-c12d-1daf-330d8e34f2ba-0	Q42	P9100	"douglas-adams"	normal	external-id
Q42-P9196-490164cb-q42$9a620ec7-42d6-9ef2-1f50-88676fa6563b-0	Q42	P9196	"douglas-adams"	normal	external-id
Q42-P9251-3733195c-q42$2cd4a5b8-e13e-478d-9c4d-10adbc6dbd8e-0	Q42	P9251	"80743"	normal	external-id
Q42-P9307-ab104023-q42$86610cfa-4812-ac70-37ea-3e29d890db55-0	Q42	P9307	"Douglas_Adams"	normal	external-id
Q42-P1340-Q17122705-q42$e699cb9f-4627-67c0-8ead-86e7f9873c5d-0	Q42	P1340	Q17122705	normal	wikibase-item
Q42-P101-Q3238422-q42$0c5c0a36-7389-4e16-969b-851d25c94ac2-0	Q42	P101	Q3238422	normal	wikibase-item
Q42-P1813-539ad54e-q42$ba67c870-4aab-5093-a92d-7de40d46c67a-0	Q42	P1813	'Douglas Adams'@en	normal	monolingualtext
Q42-P166-Q2687578-q42$4a5d5edf-5e67-4014-855a-429c0a798a49-0	Q42	P166	Q2687578	normal	wikibase-item
Q42-P166-Q906455-q42$fe2ddcea-f229-404f-871b-a7f053326a75-0	Q42	P166	Q906455	normal	wikibase-item
Q42-P9807-dde71e0f-q42$c47292d2-7e64-4003-b488-134b738e04db-0	Q42	P9807	"153440"	normal	external-id
Q42-P9807-e722966f-q42$275b307b-8212-4e9f-8bdd-5e8052fe7a6b-0	Q42	P9807	"172463"	normal	external-id
Q42-P9743-920a2d69-q42$0a124c11-f01c-47a5-b053-78fec1419636-0	Q42	P9743	"107a9B0DKL"	normal	external-id
Q42-P1149-2cf6fa8a-q42$64ccf7f1-468e-dd71-ce91-cf5b5a33bf66-0	Q42	P1149	"PR6051.D3352"	normal	external-id
Q42-P9918-9af8e465-q42$c5579150-128a-4678-9203-f183e2bac1ac-0	Q42	P9918	"PE00105434"	normal	external-id
Q42-P9995-11653bae-q42$209f2e28-4b1a-44f8-ab0e-b3e7ae7b2ed6-0	Q42	P9995	"157777"	normal	external-id
Q42-P9984-29bdaa39-q42$30e900da-6b17-4530-874a-d1fc375cd0d1-0	Q42	P9984	"981058527710806706"	normal	external-id
Q42-P7084-Q8722666-q42$7611dffc-cf13-46e4-a358-c8006733c2eb-0	Q42	P7084	Q8722666	normal	wikibase-item
Q42-P6173-65a06453-q42$b2c8e176-c004-4f94-b43d-289f50dc490e-0	Q42	P6173	"3352"	normal	external-id
Q42-P18-742e0a2f-q42$44889d0f-474c-4fb9-1961-9a3366cbbb9e-0	Q42	P18	"Douglas adams portrait cropped.jpg"	normal	commonsMedia
Q42-P7775-ab104023-q42$78c0f679-1dd4-4cf9-9531-53ce28f55223-0	Q42	P7775	"Douglas_Adams"	normal	external-id
Q42-P10069-745233c2-q42$22df7228-265a-44d2-b901-cc6847eeac97-0	Q42	P10069	"61960"	normal	external-id
Q42-P8292-3cee3c87-q42$89fd13ec-42c3-4cca-8194-0923f0fff47a-0	Q42	P8292	"236432"	normal	external-id
Q42-P10266-dcb2fe98-q42$ba3242a3-8cfb-409a-b398-9dc8246386e4-0	Q42	P10266	"97049"	normal	external-id
Q42-P8313-ab104023-q42$3596c7f3-3daf-436a-a226-5bf83795afc5-0	Q42	P8313	"Douglas_Adams"	normal	external-id
Q42-P10291-86d5d194-q42$9ba29285-43e5-3c18-b1b9-a9a064eb0d6a-0	Q42	P10291	"82260"	normal	external-id
Q42-P3368-20fe9ae3-q42$2dd87345-81c1-4252-a5c2-727f1950ab17-0	Q42	P3368	"215957"	normal	external-id
Q42-P10387-6bdea40a-q42$156e5f4b-4573-d9c9-c47b-9a15fd557baf-0	Q42	P10387	"75"	normal	external-id
Q42-P10553-f89f3303-q42$113b068e-749d-4bc8-8e4a-28fab7cd7a02-0	Q42	P10553	"079822096"	normal	external-id
Q42-P9965-4656a191-q42$3c16b2df-4fe4-4e43-9ea7-70e7081c2b83-0	Q42	P9965	"40231"	normal	external-id
Q42-P10337-a0f773cf-q42$d9e70352-c672-41bc-a71e-1fef5b8066eb-0	Q42	P10337	"A/adams-douglas"	normal	external-id
Q42-P7502-820f0db6-q42$b3c6240b-c357-4ee1-ab7d-c41d0c8b5b03-0	Q42	P7502	"Douglas_Adams-YNBW"	normal	external-id
Q42-P1477-d442f779-q42$7e93b05b-9637-433a-97b2-9f8288b215b0-0	Q42	P1477	'Douglas Noël Adams'@en	normal	monolingualtext
Q42-P1559-539ad54e-q42$e525b79e-4a34-b70f-862e-41837655f565-0	Q42	P1559	'Douglas Adams'@en	normal	monolingualtext
Q42-P6329-f64bf3cd-q42$874e073f-9e17-485c-91f9-9783c52cff06-0	Q42	P6329	"9160480"	normal	external-id
Q42-P5008-Q6173448-q42$195dabed-1c98-409a-b9be-c97919de70a6-0	Q42	P5008	Q6173448	normal	wikibase-item
Q42-P11194-1052de03-q42$8180ce89-4762-206a-c23f-9d263b70ad3d-0	Q42	P11194	"people/douglas-adams"	normal	external-id
Q42-P11345-73363f19-q42$f0e54d41-1f14-46f5-ab57-3fd935055134-0	Q42	P11345	"douglas-adams-vzq5h5r3"	normal	external-id
Q42-P10302-490164cb-q42$8a432426-5125-44ca-a63c-1772a3c93f8c-0	Q42	P10302	"douglas-adams"	normal	external-id
Q42-P11496-befdf62d-q42$50d4a625-1276-48f1-a134-5a97edb9eb67-0	Q42	P11496	"1140563741729620096"	normal	external-id
Q42-P7303-19bd0868-q42$f29268fb-c426-41ab-9194-06cc715f09ee-0	Q42	P7303	"douglas-adams/214"	normal	external-id
Q42-P11249-b52f33c7-q42$f9192141-ed87-49b0-aa50-eb0553c091ce-0	Q42	P11249	"14651562"	normal	external-id
Q42-P9171-4b862860-q42$df95cf6c-4b16-8d76-1694-4162de77fb30-0	Q42	P9171	"95368"	normal	external-id
Q42-P140-Q7066-q42$8419c20c-8ef8-4ec0-80d6-af1ca55e7557-0	Q42	P140	Q7066	normal	wikibase-item
Q42-P11686-29bdaa39-q42$0142d6b9-ec7e-475f-97a5-89e94a495801-0	Q42	P11686	"981058527710806706"	normal	external-id
Q42-P11683-066fd483-q42$2762f998-4db4-4251-a923-fb99fb97df68-0	Q42	P11683	"duglas-adams"	normal	external-id
Q42-P5695-d37aa87c-q42$317ae5df-4f50-13ff-995c-b92fa020d65a-0	Q42	P5695	"8052"	normal	external-id
Q42-P10832-67d663af-q42$8f2a6114-4a73-2845-7d58-14c9abe85de7-0	Q42	P10832	"E39PBJxhkQGbbdgtx94vJRmrv3"	normal	external-id
Q42-P3204-313b3677-q42$f2d5b924-4aa1-f23b-96f5-dcb1cca73417-0	Q42	P3204	"231695"	normal	external-id
Q42-P11180-bbaea7db-q42$7cc225b5-e63a-452e-80d8-f8567ef7fcb3-0	Q42	P11180	"9861"	normal	external-id
Q42-P11158-d192268f-q42$4ae42fec-fc2c-4cb2-891a-5f0431933146-0	Q42	P11158	"23914"	normal	external-id
Q42-P11182-5838ed0b-q42$340c9184-d301-4269-bc9f-c5457c7e491c-0	Q42	P11182	"124007"	normal	external-id
Q42-P69-Q4961791-q42$32490f12-d9b5-498a-91a8-839f9149f600-0	Q42	P69	Q4961791	normal	wikibase-item
Q42-P69-Q691283-q42$0e9c4724-c954-4698-84a7-5ce0d296a6f2-0	Q42	P69	Q691283	normal	wikibase-item
Q42-P9802-18f04adc-q42$fd8045c6-92a1-4c69-b4b4-ee32e02d6968-0	Q42	P9802	"114"	normal	external-id
Q42-P9247-a4d2eecf-q42$bb67b71d-96e3-47fa-9f8d-d571d2a7d351-0	Q42	P9247	"641594"	normal	external-id
Q42-P11120-490164cb-q42$d717a93b-78b2-4aca-9c01-945d25dfa8bd-0	Q42	P11120	"douglas-adams"	normal	external-id
Q42-P12098-0128b3cb-q42$c34c6cd6-d9d4-41d8-8e32-781833c9f1c6-0	Q42	P12098	"91342"	normal	external-id
Q42-P10227-ac64fbcf-q42$67a9f668-4b85-fe97-c5e4-b6a4b2f9450d-0	Q42	P10227	"vtls002806323"	normal	external-id
Q42-P11386-490164cb-q42$8ed55bcd-31c5-4d4e-b2de-e04f5fafc10d-0	Q42	P11386	"douglas-adams"	normal	external-id
Q1868-type-item	Q1868	type	item		
Q1868-label-en	Q1868	label	'Paul Otlet'@en		
Q1868-alias-en-2f9804e4-0	Q1868	alias	'Paul Marie Ghislain Otlet'@en		
Q1868-alias-en-8eb614d2-0	Q1868	alias	'Paul Marie Otlet'@en		
Q1868-P734-Q18375245-q1868$772c8e7a-4dd1-40b9-629a-3f905ed5107f-0	Q1868	P734	Q18375245	normal	wikibase-item
Q1868-P106-Q36180-q1868$33c22e5b-1754-45db-86dd-a629690ef913-0	Q1868	P106	Q36180	normal	wikibase-item
Q1868-P106-Q40348-q1868$4d735618-9a1f-4c97-b048-d8740df87b8c-0	Q1868	P106	Q40348	normal	wikibase-item
Q1868-P106-Q182436-q1868$db0f37d0-1208-4ef7-ae0d-0dd796eb1b89-0	Q1868	P106	Q182436	normal	wikibase-item
Q1868-P106-Q1265807-q1868$5dad8e00-a972-466d-b859-81a2efa517a4-0	Q1868	P106	Q1265807	normal	wikibase-item
Q1868-P106-Q205375-q1868$e653971e-d5f6-4f6c-a9b6-dfcca2137d11-0	Q1868	P106	Q205375	normal	wikibase-item
Q1868-P106-Q10429346-q1868$5a50e031-a0a1-40f9-9d5b-c2624565c093-0	Q1868	P106	Q10429346	normal	wikibase-item
Q1868-P106-Q185351-q1868$ee8c80ce-41f2-8ff9-6395-41e740786833-0	Q1868	P106	Q185351	normal	wikibase-item
Q1868-P119-Q95153477-q1868$4b6277ee-a53f-4e3a-a295-4725eaae2714-0	Q1868	P119	Q95153477	normal	wikibase-item
Q1868-P22-Q3579983-q1868$5206c3aa-e753-49eb-931b-e57ef963b91d-0	Q1868	P22	Q3579983	normal	wikibase-item
Q1868-P19-Q239-q1868$d2456f0a-33bb-4a6a-866e-b5fd645e6bef-0	Q1868	P19	Q239	normal	wikibase-item
Q1868-P20-Q239-q1868$8c8e2df1-9101-4f14-9578-e2fac97d70f9-0	Q1868	P20	Q239	normal	wikibase-item
Q1868-P27-Q31-q1868$5a940234-f837-4935-933c-c02caac671be-0	Q1868	P27	Q31	normal	wikibase-item
Q1868-P214-3db293b1-q1868$689cc467-10f5-4a94-aa88-62916f915f70-0	Q1868	P214	"54277595"	normal	external-id
Q1868-P244-6f1e0008-q1868$6899fdc5-03f6-4025-a412-3c82dabc12a4-0	Q1868	P244	"n90646362"	normal	external-id
Q1868-P227-9ad91e54-q1868$f6d740a1-f4c0-4483-93fb-62e952bbac41-0	Q1868	P227	"119510928"	normal	external-id
Q1868-P268-64a068d3-q1868$1fa0e0d5-7eb2-4a55-87cf-a7222ecebcda-0	Q1868	P268	"12922802s"	normal	external-id
Q1868-P269-72568ce0-q1868$ccebbf6a-034f-4009-ad45-c6a9b823903c-0	Q1868	P269	"056759460"	normal	external-id
Q1868-P349-c2f94f60-q1868$5d9fddf5-9629-44e4-a998-491e50f2ca7c-0	Q1868	P349	"01174777"	normal	external-id
Q1868-P213-6a1b3a37-q1868$9ce5d0b4-212c-454b-b512-3b06f7622c2c-0	Q1868	P213	"0000000120961501"	normal	external-id
Q1868-P373-95ea17b7-q1868$8f137589-b35d-4920-9148-96f17a3cfb13-0	Q1868	P373	"Paul Otlet"	normal	string
Q1868-P569-56702a9c-q1868$b86382a0-9352-4f82-9233-2b0af104123a-0	Q1868	P569	^1868-08-23T00:00:00Z/11	normal	time
Q1868-P570-8b339c0f-q1868$687900ce-dc63-41c5-901b-7b5e3c1bdb7d-0	Q1868	P570	^1944-12-10T00:00:00Z/11	normal	time
Q1868-P735-Q4925623-q1868$1cb750a2-4849-761e-93fd-83ccfbe4b523-0	Q1868	P735	Q4925623	preferred	wikibase-item
Q1868-P735-Q632104-q1868$1a3eb461-40c5-5224-0f25-a6d5f731e63c-0	Q1868	P735	Q632104	normal	wikibase-item
Q1868-P735-Q19914662-q1868$389afbeb-4d23-d2de-0016-0ecc01cae55e-0	Q1868	P735	Q19914662	normal	wikibase-item
Q1868-P31-Q5-q1868$e160499a-46ea-f162-f990-386c5e9958e7-0	Q1868	P31	Q5	normal	wikibase-item
Q1868-P646-45449522-q1868$e47df27e-46e9-4f36-8050-7ea3108e312b-0	Q1868	P646	"/m/0524xb"	normal	external-id
Q1868-P69-Q20754971-q1868$16c060ab-2727-4ac7-a6a8-6e4646a8d7f5-0	Q1868	P69	Q20754971	normal	wikibase-item
Q1868-P69-Q644789-q1868$67ad5767-8d84-49bb-a9d4-abdcc4274481-0	Q1868	P69	Q644789	normal	wikibase-item
Q1868-P69-Q2983669-q1868$1c7d074e-c408-46d3-b2d7-7247f27e6906-0	Q1868	P69	Q2983669	normal	wikibase-item
Q1868-P1472-95ea17b7-q1868$b15f4c79-2fe6-47d9-8d57-a2408daf0e5d-0	Q1868	P1472	"Paul Otlet"	normal	string
Q1868-P1006-4a8021e9-q1868$e89823f4-76aa-431c-8dc6-1336c556c4a6-0	Q1868	P1006	"070644683"	normal	external-id
Q1868-P18-dd4a3088-q1868$7b062495-4f96-f104-fba0-0ad639a9095d-0	Q1868	P18	"Paul Otlet à son bureau (cropped).jpg"	normal	commonsMedia
Q1868-P648-9b776af4-q1868$43f7ec50-6319-427b-afcd-015213ca6de0-0	Q1868	P648	"OL114368A"	normal	external-id
Q1868-P2163-86937edd-q1868$4de6601a-7e6c-4946-abf1-6441414c6fce-0	Q1868	P2163	"269377"	normal	external-id
Q1868-P950-125cf9d7-q1868$b60cf67c-1a0e-432d-b906-17f163dcae95-0	Q1868	P950	"XX1156883"	normal	external-id
Q1868-P245-08c42954-q1868$b17198da-b419-4d02-9e68-26f07a71a71d-0	Q1868	P245	"500244636"	normal	external-id
Q1868-P409-79d18a91-q1868$eb1be6a2-0a0d-47e1-9886-241245810a11-0	Q1868	P409	"36546735"	normal	external-id
Q1868-P1315-7f95ba45-q1868$e03679c4-6afb-4181-ba2a-046badead5c7-0	Q1868	P1315	"1284826"	normal	external-id
Q1868-P1417-dbe3d674-q1868$6e313ee5-7e7b-4131-a9bf-7f8669d936de-0	Q1868	P1417	"biography/Paul-Otlet"	normal	external-id
Q1868-P650-e672115e-q1868$e7d2073b-61ab-4b18-9e66-f2c1f98a0b8d-0	Q1868	P650	"441231"	normal	external-id
Q1868-P3762-76fc57e5-q1868$40751c0e-133f-47f0-9e1c-0a41aadb1a99-0	Q1868	P3762	"169709"	normal	external-id
Q1868-P1015-4ea64e91-q1868$e2c61aa5-4b1a-4a0c-8304-95b35233e719-0	Q1868	P1015	"90618586"	normal	external-id
Q1868-P1005-a3d4920a-q1868$e70d9950-ce7e-426a-9a9e-11519e00a3b5-0	Q1868	P1005	"411593"	normal	external-id
Q1868-P3630-cd1699d1-q1868$7d48ddcc-72a2-4c73-b543-e8e2b8f73442-0	Q1868	P3630	"79406"	normal	external-id
Q1868-P4431-c540c5f5-q1868$14de8359-4755-402b-0e9d-46fa7bf9f21a-0	Q1868	P4431	"mundaneum-co-founder-paul-otlets-147th-birthday"	normal	external-id
Q1868-P101-Q134995-q1868$ad3cd82e-47b1-d7b1-4477-d385f39a9fc3-0	Q1868	P101	Q134995	normal	wikibase-item
Q1868-P101-Q21198-q1868$a1b5522e-437f-315c-d966-1a5a576f3c55-0	Q1868	P101	Q21198	normal	wikibase-item
Q1868-P101-Q5962346-q1868$d94e8d2e-4f02-7359-28b7-1a70a9eb3864-0	Q1868	P101	Q5962346	normal	wikibase-item
Q1868-P101-Q16387-q1868$582b8c14-0e37-480c-89af-e0e06559af25-0	Q1868	P101	Q16387	normal	wikibase-item
Q1868-P5306-f41c9eb8-q1868$f3e04c7c-cb74-4fb4-905f-24f1bb102ccc-0	Q1868	P5306	"135"	normal	external-id
Q1868-P949-1000fa7d-q1868$f850a44b-6f1a-4cb8-a758-a38ac7b0d303-0	Q1868	P949	"000502818"	normal	external-id
Q1868-P1412-Q150-q1868$6ede0bed-d79d-40df-9ed8-09249c88b0d3-0	Q1868	P1412	Q150	normal	wikibase-item
